token_address,receiver,amount
,0xd70a2e6eacbdeda77a5d4bbae3bc70239a0e088f,2.415410540690676269
,0xb2a0654c6b2d0975846968d5a3e729f5006c2894,2.359307532574585868
,0x75dc6c1987a7b49e5e397776814f38ddcf3f9401,2.303934882942718775
,0x755d783fd1cb2133a1ae25c2c1d73947cb5deb79,2.262313816509292459
,0x53d64776e99226cf8d41dea1bd5740316f1e0c0d,2.215791943793821496
,0x90b1df0a21a626170e996079145ee118db7b9d15,2.142204051784409072
,0x47d1f327db34c828f919fd133590a68a4255f88d,2.007795629940828871
,0xcb3357f8d499543a07131c881c6f4d689552c5d5,1.999183163666608439
,0x23b1f02ac08d722e6eacfca220c88ae1d03be7b2,1.918195934709843602
,0xb0aeee83a2358888263a4e5b38a539272f8f87ed,1.889918275601839287
,0xcd682940b29dc5fc79d6fdabfe67efd311a5f4a6,1.88968472226164739
,0x84bf2ad689bb579bad1dc856a9c2ede979000e99,1.801472846266045636
,0xdcbe5dec74162be3ee1063f8c32c71efc7d4cab7,1.795365541433212172
,0xb822c9e990817c7cea0a1b393468ba3f85f6a79d,1.730991825629832394
,0x98f19db4501a5a7d593282fcf7a3478ca2d0a219,1.635048940786129985
,0x701cbf1d4d6033b0ad5be367b705dad09e0f5845,1.490166318158037564
,0xb1bc0a27490e0db6bd19e96ea75c59351898ab4a,1.47499337939722451
,0x178d8546c5f78e01133858958355b06ec3406a1a,1.251538469044923114
,0x927951f0e3b2445a4e673fecc0e6c56486a633a9,1.207984073136941297
,0xb53c9ab4f40196560fdf7811d6a23a8f64dbaa05,1.179063001360211941
,0x3fbe6a4d2d9b6c662264f21de76da510d1972fef,1.071974600793835885
,0x5812d493ad61f762ebab70b57f0865ecf1ff8078,1.039422155566596662
,0xfa60362c3964cc3a670bfbe8a2e92ae65c3d71e9,1.039282895959530942
,0x3884a8a0de69cbf6c9209037b8c478b03c667f55,1.021489719201494977
,0x49be35d7776032f5c7a7c71d6a51d848db8d15ea,0.980773991263222342
,0x29a50a874c7794027df7abec2d1d38ec9a1bfeed,0.944929232333269564
,0x431462209f16ba6d0f22b5c8f01540df01ecf686,0.944929232333269564
,0x34cfaeb727b4eb13dba6b8c856f17c3af48f5733,0.944929232333269564
,0x973e72a80e3979b6ab6367cb9ac15d7f62e3687a,0.944779704995016192
,0xb25805118f1b471844687a1d1374ffb18207de6c,0.944779704995016192
,0x01c8bf44c4b0a3f57a4aee3c022bad3e441d7b0d,0.944758343946694281
,0xd807a82d9e1c08fee63716a3fe2673d7eb82d833,0.944073658264832089
,0xdc3d7272851a57d0cc492732cb49efcfe2e6d3b5,0.901910384102065134
,0xcdd05390ced5f4708206ec2f67b124e9ce405aa1,0.884950921223240037
,0xcaeaf98f2131022a62841f798f47b904cdcb7114,0.842382379788474761
,0xaeb5d41337667ebe2028dea9752ff06e9c874e42,0.837589545545710648
,0xb1543d879c0274937d8e217285f6273e0679d1e3,0.825656743081755778
,0xc5c1c9c3cea2f4a68e540b18e63310310fd8af57,0.813147216973930473
,0x5d3c814f82ef2b22101635f8c6a3e7c8e09e7dd6,0.776066400876069957
,0xd0acdbbbe667143673758c964ca29db14753d867,0.755793858528362279
,0xd88f34679b914c4c677ddc78ae0bad7cdf6760cc,0.755447637655145038
,0xf98f1a9187fda37e4adc82cc4063adef701339bc,0.741644512542114258
,0x7d0caefbe8a6f66aea68389f8cbff9052acd8fd7,0.702720281596862011
,0xe32c5673b152571e57976bf3a75068917da2da9c,0.532384858003197396
,0x0232ea6cf17f32fe71a3b7980104e3886dcb8c13,0.500930536117922864
,0x60116d44cbc616d4dc112cd37bcf2e40afc1cec7,0.475037549100482135
,0xcf2a29f8489cad9d193195a530e43f82a9a626d8,0.469426212287829641
,0xeb814112d97d159736b8cef4da11ba1300cb6f77,0.458405287959239594
,0x66a99fea12f37883c2d82dc4fa8179428e0c3d34,0.413752654361911034
,0x61e1592941555533dc9a53b40e6f04bedd721daf,0.386510248131778146
,0xdda50999e94049d288ded0555f6fd6406f27b27c,0.381853633031661044
,0x6a8cfdf197eb48593ac86738b3b23edcd91923c7,0.377797950528416087
,0xf422673cb7a673f595852f7b00906408a0b073db,0.330960918491065656
,0x54431487399334c8e44756e36b9c2ec41e2d2adf,0.32379263497633315
,0x866d56c7f6cb8d958a60a2c9823d1a878604584d,0.31536053180742441
,0xc1c3d0cd8c23bdec19b7f8d2601cc3b3b35c2629,0.313615556191533948
,0x5ebdfe236a8a75cc379ac2ad8cd754ee38297477,0.283478769699980869
,0xdd2447027374b49fdd8ffd55f36d5dd7a68b1eab,0.202214132510819934
,0x8bec6f67b64d428f6d61db5bd859a98b23a2bb78,0.184190296318338102
,0xcaf089b715fe1ef13b17fc82b046d67a7caf37ec,0.155520762582702867
,0x02781de9cb2a77dace2cc02c8c7f53f7ce176050,0.154087554002643287
,0x486302761676596ecd74758b99f7f886ccb24154,0.137570672787767777
,0x675ee25611307e630bffec1e26ceae5e4f7faaa8,0.094575488010713186
,0x4726b9bc01b89b9ea837d70083c5d254a033b3be,0.094492923233326956
,0x7b156c51ab341b56ccc06a5c70bc55e225d8149f,0.094492923233326956
,0x500ab76d119f52b5cc3acb3e69f56c233ba19378,0.094343395895073584
,0x18f8f927a9a4241e3b4f74dfc5303b4bc0801cc7,0.093666378829558957
,0x5dec2357ce64341e77fb7fc040d776f00ad583ac,0.093666378829558957
,0x7f79acea907581eee21d2e0a85e44b0476b23d98,0.09201329002202296
,0xd41f35b0eb9acc747ed2a603a06a45a2aa48e028,0.083832776511825763
,0xae9dc6a768bb39f376ee9526b98ef0dbc13f313d,0.083005619563678742
,0x68a0e137814cdb50e445824ef6af5a5bf9b8bd8d,0.080502853289472476
,0x585aea55bc6191ffaa9d5606af3bf1f34ff85e27,0.07705338562425063
,0x42038c1fd16bcf423891d89631447e8a12846c68,0.071626088309481078
,0xaff5ccb996125dee3c12fbe4910b418c138646d0,0.067745162491897313
,0x14f8680954cd0b4f31111aebf3b2e20e953aac5d,0.032017164087727814
,0x42e76f8ce07e6a2525c0467e2b3792395e41a50b,0.009429448809453696
,0xfa0227bcea2e4bca6461c9163b1611904857e237,0.009299764985079323
,0x215995d647a6d0d2c470e26e2696fc36b0567691,0.001482110031614684
,0x18d66f9f62d31897de13278b0e309ca7682f29bb,0.000870279822978941
,0x99934615148074b7d4202ae8c371bcaa23b0a843,0.000601671154289348
,0xb62d0f26cee350c515191a53b6531cfc5ba323f9,0.00054186021898919
,0x79e6ced2cdefbd7399ce1afb99d19650c2340e00,0.000257565704751736
,0x672a40671c39e8adf9b2e91e7b73005cbc4c7ed5,0.000208490885870085
,0x12aaede3e58fc973a5798066153be925610d9da5,0.000128166289931462
,0x1bf74fc7740ad909967cd3863f591a8c750c381c,0.000128166289931462
,0x1dcb831d4ac18d5b7e2c73a9e67169492f4622c1,0.000128166289931462
,0x28c1cda3d422930c6083c50c28d6e506e994fa36,0.000128166289931462
,0x2957f0befa3d49792eec03f4eb87cfb17c94e7dd,0.000128166289931462
,0x2c545e3f6e7c579f14c707db6f91e93a0a2d52a1,0.000128166289931462
,0x3874649a4e6ec48d7cd2b9abeb28607169d5ce86,0.000128166289931462
,0x3985392fc301e1a2fc1d88834abb4fd07584e344,0.000128166289931462
,0x3cd3e171ac4378a1fd5534c5c83cb4892c40ab6a,0.000128166289931462
,0x543c1e9873a17954b57d414028c8f9372476bd5f,0.000128166289931462
,0x56065926a3c899d407293b4d72d61c249d052f97,0.000128166289931462
,0x592436f762d8c4a22054dc2a4751e61fae67cee3,0.000128166289931462
,0x60d9bb53a8dda804b3ab7edf0c799a9a440939a0,0.000128166289931462
,0x61aaf45fdb4f181fe646cb82212df49575e71b9d,0.000128166289931462
,0x72c4d4e938cc03f24479fa91cd6fe89318a1c95d,0.000128166289931462
,0x7995fc81329318142002cde830fac846f1f035cd,0.000128166289931462
,0x84c191dcfd652f6b1012bde262aaa933a793e56f,0.000128166289931462
,0x913ba9ae53292f0de9b351a253e01a4e3718cc4a,0.000128166289931462
,0x931594f5f0b5da92b188d106af59234083497c69,0.000128166289931462
,0x96f55215484075440ae5d60d8c0ab2140edad18e,0.000128166289931462
,0x974bb5516a37f52ef6f1746b94dc5714fec715a2,0.000128166289931462
,0x9fa7d1e71d66137877383d9b6bf73110ea67db4a,0.000128166289931462
,0xa350d1a0b25133f4a1497ceeb4baf4f8e663cb40,0.000128166289931462
,0xae1d81369d271805f38fae262da4938bfc07021c,0.000128166289931462
,0xc4aeaf737583b0078fecca4d2b9886d63d937f92,0.000128166289931462
,0xd1f6e0d0f0d9f86f12c18e4ced284f4fc06e5c1e,0.000128166289931462
,0xf17f52151ebef6c7334fad080c5704d77216b732,0.000065482652848827
,0x88ea1b7877107d0d8a5f67e0b5e7c3bbc8a6020a,0.000059810935300158
,0x031fc27a7a230930d42862cb23afe051cb1adf71,0.000041698177174017
,0x08809efa3c1b94c97a67343212d7f9d82c444ffb,0.000041698177174017
,0x0eda88da5a84b04055356bf75d92f5621673f600,0.000041698177174017
,0x108091ca2c29500334e8171c710fde45c7fe41db,0.000041698177174017
,0x1eca49c976bd46a06517c6b0ce251f9f471ce693,0.000041698177174017
,0x1f447bb3e45edae444eccdaebaf9bd71cbb1b412,0.000041698177174017
,0x25ebd056a0092d2adf63c682f96d3e124aaad5f9,0.000041698177174017
,0x26e5dbfcefc4c3a32f04f76e99f23a8cb522671a,0.000041698177174017
,0x37aa9415f2eafef6e36a6ecdddb363b0a1666f9e,0.000041698177174017
,0x3921c6fdb6776cd4de3421854bc59c1568fdc493,0.000041698177174017
,0x3aa9d1fbd5604035be6d0eec02504696a079865e,0.000041698177174017
,0x3eefd793bee7cec4dcc5b92b2bb43927313c71f8,0.000041698177174017
,0x3f346976cbd0437ed21d28cd4efd443b22dbd095,0.000041698177174017
,0x43442b78b4e1a423447650869eca9908764203bd,0.000041698177174017
,0x459a21e1112c035c2f35e13f98bf180c1e1c4098,0.000041698177174017
,0x4958f797fc5833f7663e4b7e27a08c288ab8c906,0.000041698177174017
,0x50c3e8ca75446f06416d6884daf78c8c87f21461,0.000041698177174017
,0x5c57c52856d6d9cc8678ad3b6b52267221ec5e4f,0.000041698177174017
,0x5cb729c7f20d724f73bcfa6e77d37135caa862c0,0.000041698177174017
,0x6101029fec38b24a99813baf9061e782fc90ed2e,0.000041698177174017
,0x64d3c1594dadfd2e9d995fee03676b5a2dba1ae5,0.000041698177174017
,0x735c2852ad9bc0185ee2ddbe0c39d586b886cc94,0.000041698177174017
,0x7e5e0fbe3c3d094565c4ae8e57e5ea8589b2bac6,0.000041698177174017
,0x7f020053c5720814818f681e080108183f5b4256,0.000041698177174017
,0x88a178f57b7c31b7da8b19c18e1df31322806a77,0.000041698177174017
,0x9015adfdd3de4b858e6195c7632fb8736339ff76,0.000041698177174017
,0x91bef930b52195ab7a54c478a4675ade63cf6a0e,0.000041698177174017
,0x928467b3bed9cccd5169d0c7bd2ffa41d54864f3,0.000041698177174017
,0x939f4b8fbf7a3ca337ab11d4aa64ca7c4dbb9754,0.000041698177174017
,0x962bad1615d1b53ca400b34370ada2d260e89dee,0.000041698177174017
,0x965658b4bd00dd1967cc4f8220462b6007f15860,0.000041698177174017
,0x9bc05396dc39eb7d08f785e57b3666f52698d9b3,0.000041698177174017
,0x9f486c03a728cb365d178022d858b0b4f1cb7425,0.000041698177174017
,0x9f6b03cb6d8ab8239cf1045ab28b9df43dfcc823,0.000041698177174017
,0xa2dd0b358a1df6ba9fd29abfdf2b8e525dc7339b,0.000041698177174017
,0xaa5a1c6bd0ceeb179e3317fba9d8baba423e5407,0.000041698177174017
,0xab449a47bccab5a6391d23c51b17eddbb69f694e,0.000041698177174017
,0xbad3d97e71ae9da650e18436f563e1334a38ab17,0.000041698177174017
,0xbfb29f4e107eedbaf3964e31f75da244815b742b,0.000041698177174017
,0xc27dfdaea03683d19cca80d5ab2e8c8bcb55bed3,0.000041698177174017
,0xc6d713de545ca961fb9feac29e8f925af17923ea,0.000041698177174017
,0xc7b46703ba55a938a1ce605360231d271d6b9d4c,0.000041698177174017
,0xc990cb902f73769b2fc2d7faf8c7d25259f7249c,0.000041698177174017
,0xcad7d52db7cc17633f4f48f256cb9c815a7a2c7e,0.000041698177174017
,0xd48f281c8304236b820aa1de53d1f088d8766aa6,0.000041698177174017
,0xd96819eae275ff824367f347b303d7514a4d90ca,0.000041698177174017
,0xdb3e9e0108951ed4b222a69b35e508ce5d57c2a5,0.000041698177174017
,0xe3b474ea507924e8858e9b6eca19e5e5374d3825,0.000041698177174017
,0xe7f1c2e08dc81237cadcf7eb8d788fbb33d6edbe,0.000041698177174017
,0xe976dc0157f83c59a1e591cff88ce68eb87beade,0.000041698177174017
,0xf25d5adf70c1cb9202153fe3c7320bac5391abe0,0.000041698177174017
,0xf563781f6428a2f6b7eea796e15d7644eb5ea68c,0.000041698177174017
,0xf6269d724462443c36c260f6875b31edcb94fa85,0.000041698177174017
,0xfa30d4b626f2f991911dc27022f4e1a0abb7bd17,0.000041698177174017
,0xfb693659fd849e08fe6723986e298b45657bd1b4,0.000041698177174017
,0xfce67477d578f6acb67980bdbadba69f15dd2253,0.000041698177174017
,0x4b4d1c779dd3ffe9b2aa0c2e892b96a480eda406,0.000019285406942982
,0x149106d4b37837af5a503ea9791757513bae3699,0.000016860987475427
,0x3b49e8183519a5d70a424297e84c65ee207c8fca,0.000010424544293504
,0x5e08bdbd00535c9fb49f68b0a3def8c834875028,0.000010424544293504
,0x6d9399cabfe303e6cd70f8f3d5eb99661ff992ec,0.000010424544293504
,0x7b24314e00c9cb15e0b67969c3cf5ab8329a8599,0.000010424544293504
,0xa39d9bdc9a146d5daa28ac94122289af0d0e7767,0.000010424544293504
,0xec7d342709c08f207996253e144b4bd318e9be97,0.000010424544293504
,0x665e0739ee32f5e0b25d54e25a9f8a7c43c2d223,0.000009555832268995
,0x69377613d9ae4b2da7e122600822b9bf05e3dd4d,0.000009555832268995
,0x0000ecb077818de0d6d18b2722ef636a4c4694b8,0.000002362322088657
,0x0c573fc3729a7b754ea1ed7c25db55e83d860335,0.000001737424048917
,0x2eb9916b9c6b7ac84912ffabd3d165dc0ba4b788,0.000001737424048917
,0x3458e9c12609eba31c0850095a8025c5c2e93250,0.000001737424048917
,0x5968e9adf2ef3f31f19ca499f196c677988dd6f3,0.000001737424048917
,0x70edff1c27b575aee7fc5cfcd4217c43a5c9ca95,0.000001737424048917
,0x796c5f718df91da5b99cdc38b70f039f1c781f8e,0.000001737424048917
,0xb9f4fd093f522047757fa28395fa3412aad89a12,0.000001737424048917
,0xed62002bb7697c12d1f7fb6c7d98dd2fd995b618,0.000001737424048917
,0xf0d407cf519514341e2dc6ac0b52ce1e29b40bf9,0.000001737424048917
,0x6f8eff08b9e99e5b3fb0de5c1e7b8c8d77fe031e,0.000000396870277579
,0xda3f9969cf6d7327897889c3b78bed7b9288f444,0.000000396870277579
,0xf24ff3a9cf04c71dbc94d0b566f7a27b94566cac,0.000000396870277579
,0xfcadc5bd924e54c41c0302f677568a46e0fba7d3,0.000000396870277579
,0xbdefc746620a84bea9c48f8c10ad5769f8e2e997,0.000000236232308083
,0x6be02d1d3665660d22ff9624b7be0551ee1ac91b,0.000000000000000425
,0x26e4021a19d681d227bf8d25b660fb8d066e1d25,0.000000000000000009
,0x2924951d63655c9ae57364522149d85a9d69b009,0.000000000000000009
